Country,Place_Name,Latitude,Longitude
DE,Fulda,50.5345,9.6922
DE,Ravensburg,47.7814,9.6118
DE,Ulm,48.3568,9.9601
DE,Ennepetal,51.3021,7.3425
DE,Gelsenkirchen,51.5592,7.0841
DE,Schwandorf,49.3264,12.1097
DE,Nittenau,49.2099,12.2631
DE,Bad Griesbach,48.4557,13.1939
DE,Beelitz,52.2333,12.9667
DE,Waibstadt,49.2981,8.9192
DE,Ellerau,53.75,9.9167
DE,Langenhagen,52.4402,9.6655
DE,Hanover,52.413999999999994,9.6603
DE,Frankfurt Am Main,50.1492,8.7097
DE,Hamburg,53.5389,10.0343
DE,Meerbusch,51.2503,6.6899
DE,Duisburg,51.4294,6.7744
DE,Marktheidenfeld,49.8427,9.6041
DE,Mannheim,49.4903,8.5339
DE,Mannheim,49.4996,8.4939
DE,Mannheim,49.4772,8.4818
DE,W<fc>rselen,50.818999999999996,6.1406
DE,Aachen,50.7787,6.1085
DE,Braunschweig,52.3015,10.5688
DE,Koblenz,50.3578,7.5251
DE,Montabaur,50.4356,7.8199
DE,Neustadt,50.6167,7.4333
DE,Dierdorf,50.55,7.6667
DE,Reutlingen,48.4942,9.1666
DE,Neutraubling,48.9834,12.2042
DE,Hamburg,53.5818,9.9719
DE,Much,50.9167,7.4
DE,G<f6>ppingen,48.7075,9.6514
DE,G<f6>ppingen,48.6959,9.6647
DE,Kirchhain,50.8212,8.9224
DE,Anzing,48.1502,11.8486
DE,Ilsfeld,49.0555,9.2543
DE,Hamburg,53.5767,9.949
DE,Saarbr<fc>cken,49.2087,7.0202
DE,Kleinblittersdorf,49.15,7.0333
DE,Lebach,49.4252,6.9219
DE,Wadern,49.5511,6.8899
DE,P<fc>ttlingen,49.3054,6.9018
DE,Dillingen,49.3549,6.7312
DE,Maintal,50.1343,8.8398
DE,Mainz,49.9823,8.2609
DE,Karlsruhe,49.0111,8.3601
DE,Pforzheim,48.9006,8.6697
DE,M<f6>nchengladbach,51.129,6.4386
DE,Gro<df>-umstadt,49.8678,8.9339
DE,Reichelsheim,49.715,8.8431
DE,Seeheim-jugenheim,49.765,8.6519
DE,Michelstadt,49.6826,9.0021
DE,D<fc>sseldorf,51.2249,6.7743
DE,Essen,51.446999999999996,7.0381
DE,Bornheim,50.7631,6.9827
DE,Wolfsburg,52.4231,10.8224
DE,Freiburg,48.0098,7.8545
DE,K<f6>ln,50.8842,6.9894
DE,Wuppertal,51.2424,7.06
DE,Pforzheim,48.8919,8.6985
DE,Augsburg,48.3877,10.9161
DE,Kempten,47.7177,10.2989
DE,Winnweiler,49.5667,7.8667
DE,Barbing,49.0021,12.1974
DE,Frankfurt Am Main,50.1441,8.6589
DE,Berlin,52.5023,13.341
DE,Norderstedt,53.7246,10.0124
DE,Magdeburg,52.1667,11.6667
DE,Wiesbaden,50.071000000000005,8.2565
DE,Kreuzau,50.7294,6.4771
DE,Essen,51.4457,7.0103
DE,Mannheim,49.4873,8.4695
DE,W<fc>rzburg,49.8044,9.977
DE,Gummersbach,51.0006,7.5693
DE,Minden,52.2946,8.8976
DE,Solingen,51.1878,7.0785
DE,Frankfurt Am Main,50.0977,8.6711
DE,Korntal-m<fc>nchingen,48.8167,9.1167
DE,K<f6>ln,51.0002,6.9962
DE,Berlin,52.4902,13.3452
DE,Hamburg,53.583,9.9813
DE,Hamburg,53.5886,10.0483
DE,K<f6>ln,50.9969,6.9058
DE,K<f6>ngen,48.6833,9.3667
DE,Herne,51.5426,7.218999999999999
DE,D<fc>sseldorf,51.2157,6.7767
DE,Hamburg,53.575,10.0342
DE,Heidelberg,49.4322,8.6824
DE,Berlin,52.4853,13.355
DE,Ditzingen,48.8217,9.0647
DE,Esslingen,48.7323,9.3255
DE,Hanover,52.3943,9.7475
DE,Hanover,52.3398,9.7743
DE,Schwalbach,50.15,8.5333
DE,Hamburg,53.552,9.9084
DE,Munich,48.1102,11.5899
DE,Waiblingen,48.843,9.31
DE,Sulz,48.3667,8.65
DE,Frankfurt Am Main,50.1103,8.6718
DE,Lautertal,49.7258,8.7033
DE,Ludwigshafen,49.498999999999995,8.4109
DE,Ilvesheim,49.4808,8.5619
DE,Coswig,51.8833,12.45
DE,Dresden,51.1164,13.7468
DE,Oelsnitz,50.4,12.1
DE,Zwiesel,49.0333,13.25
DE,M<fc>nster,52.0003,7.6893
DE,Uslar,51.6667,9.65
DE,Ochsenfurt,49.6711,10.0498
DE,Weilburg,50.4851,8.2777
DE,Dresden,51.0114,13.8054
DE,Dresden,51.021,13.7679
DE,Duisburg,51.4913,6.7741
DE,Heiden,51.8252,6.9433
DE,Emsb<fc>ren,52.4,7.3
DE,Schriesheim,49.4706,8.6604
DE,Herxheim,49.1414,8.2215
DE,Meitingen,48.5486,10.8531
DE,Wiesbaden,50.0441,8.2036
DE,Mainz,49.9661,8.2663
DE,Uhldingen-m<fc>hlhofen,47.7333,9.25
DE,Kippenheim,48.3,7.8333
DE,Oberkochen,48.7839,10.1055
DE,Malsch,48.8833,8.3333
DE,Bad Rappenau,49.2244,9.0807
DE,Eggenstein,49.0953,8.3906
DE,Wolfsburg,52.4003,10.7531
DE,Herzebrock,51.8833,8.25
DE,Bad Sachsa,51.5913,10.5649
DE,Dranske,54.6333,13.3333
DE,Kiel,54.3205,10.1327
DE,Biedenkopf,50.9168,8.5198
DE,Endingen,48.1333,7.7
DE,Pforzheim,48.8696,8.6704
DE,Kronberg,50.1789,8.5134
DE,R<f6>dental,50.2883,11.0276
DE,Markdorf,47.7194,9.3952
DE,Friedrichshafen,47.6544,9.4726
DE,Friedrichshafen,47.6578,9.4852
DE,Heusweiler,49.3375,6.9301
DE,Bonn,50.7362,7.1002
DE,Appenweier,48.5356,7.9784
DE,Freilassing,47.8387,12.9743
DE,Bad Steben,50.3552,11.6484
DE,Velbert,51.3005,7.0914
DE,H<f6>chstadt,49.7143,10.8363
DE,Eslarn,49.5833,12.5333
DE,D<fc>ren,50.8009,6.4788
DE,Apolda,51.0422,11.5136
DE,Mainz,50.0025,8.2148
DE,Wiesbaden,50.0734,8.196
DE,Schw<e4>bisch Gm<fc>nd,48.8169,9.7793
DE,Kandel,49.0892,8.1842
DE,Mainz,50.0051,8.3134
DE,Frankfurt Am Main,50.1136,8.6578
DE,Valley,47.9,11.7833
DE,Wuppertal,51.216,7.1418
DE,Poing,48.1667,11.8167
DE,Hamburg,53.566,10.0247
DE,Hagen,51.3474,7.4274
DE,Marktoberdorf,47.7612,10.5993
DE,G<f6>ttingen,51.5335,9.8993
DE,Michendorf,52.2667,13.0833
DE,Raubling,47.7895,12.1093
DE,Essen,51.4112,6.9931
DE,Essen,51.4535,7.0102
DE,Weinheim,49.5481,8.6559
DE,Bad D<fc>rrheim,48.0123,8.5551
DE,Dossenheim,49.4503,8.6747
DE,K<f6>ln,50.9426,7.0716
DE,Hanover,52.3685,9.7082
DE,Zw<f6>nitz,50.6333,12.8
DE,Elze,52.1156,9.7259
DE,Duisburg,51.4499,6.6901
DE,Berlin,52.4815,13.3862
DE,Herne,51.5448,7.1691
DE,K<f6>ln,50.8768,7.0484
DE,Brebersdorf,50.05,10.0667
DE,Kirchhundem,51.1,8.1
DE,Horn-bad Meinberg,51.8833,8.9667
DE,Aachen,50.7793,6.1642
DE,Langenhagen,52.45,9.75
DE,Hanover,52.3895,9.8502
DE,Templin,53.1167,13.4
DE,Schwabach,49.3,10.9833
DE,Weidenberg,49.9333,11.7833
DE,Berlin,52.4584,13.3367
DE,Espelkamp,52.3833,8.6167
DE,Oberhausen,51.5256,6.8517
DE,Schmalkalden,50.7213,10.4458
DE,Pentling,48.9833,12.0667
DE,D<fc>sseldorf,51.2278,6.7861
DE,Esslingen,48.769,9.3122
DE,Wei<df>wasser,51.4,14.5667
DE,Frankfurt Am Main,50.1235,8.6646
DE,Bremen,53.1001,8.9029
DE,Eckernf<f6>rde,54.4667,9.8333
DE,Stockheim,50.3,11.2667
DE,Alpen,51.5833,6.5167
DE,Hanover,52.3574,9.671
DE,Gelsenkirchen,51.5221,7.0575
DE,Lehrte,52.3753,9.9717
DE,Velen,51.8947,6.971
DE,Ebersbach,48.7167,9.5333
DE,Sindelfingen,48.7172,8.9684
DE,Offenburg,48.4651,7.9559
DE,Bottrop,51.5232,6.9253
DE,Hamm,51.645,7.8608
DE,Bochum,51.4658,7.1572
DE,Schnaitsee,48.0667,12.3667
DE,Dresden,51.0494,13.6214
DE,B<f6>hmenkirch,48.6833,9.9333
DE,Langenhagen,52.4378,9.7432
DE,Frankenberg,51.0585,8.7833
DE,Pfullendorf,47.9293,9.2436
DE,Odelzhausen,48.2967,11.1866
DE,Dortmund,51.528999999999996,7.4802
DE,Sch<f6>nebeck,52.0183,11.724
DE,Georgensgm<fc>nd,49.1804,11.0121
DE,Hanover,52.4333,9.85
DE,Gescher,51.9496,7.0156
DE,Bochum,51.4661,7.2491
DE,Worms,49.6356,8.3597
DE,Wertingen,48.5572,10.6911
DE,Heilbronn,49.1386,9.1954
DE,Erzhausen,49.9521,8.6385
DE,Reinfeld,53.8,10.5
DE,Waldkirch,48.0925,7.9578
DE,Rathenow,52.6092,12.3442
DE,Friolzheim,48.8364,8.8383
DE,B<fc>rstadt,49.6406,8.4509
DE,Arnstorf,48.5667,12.8167
DE,Schneverdingen,53.1167,9.8
DE,Neubiberg,48.0833,11.6833
DE,Lommatzsch,51.1116,13.3109
DE,Molbergen,52.8667,7.9333
DE,Ro<df>dorf,49.8623,8.7441
DE,Gro<df>-zimmern,49.8758,8.8344
DE,Jessen,51.8136,12.9874
DE,Baienfurt,47.8167,9.65
DE,Wadgassen,49.2667,6.7833
DE,Schleswig,54.5142,9.5524
DE,Burgau,48.4333,10.4
DE,Sachsen,49.3,10.65
DE,Deidesheim,49.4092,8.1878
DE,Altenstadt,50.2833,8.95
DE,Albbruck,47.6,8.1333
DE,Vilshofen,48.63,13.1862
DE,Erbach,49.6489,8.997
DE,Mitterteich,49.95,12.2833
DE,Naila,50.3379,11.7001
DE,Muenster,51.9597,7.6349
DE,Nettetal,51.3246,6.2329
DE,Bergneustadt,51.0333,7.65
DE,Kahl Am Main,50.0625,9.0121
DE,Donzdorf,48.687,9.8102
DE,Bad Soden,50.1333,8.5
DE,Andechs,47.9833,11.1833
DE,Neuental,51.0,9.2167
DE,Neuendettelsau,49.2833,10.7833
DE,Mahlow,52.3667,13.4
DE,Allstedt,51.4,11.3833
DE,Eppelheim,49.4025,8.6331
DE,Oberndorf,48.3005,8.5738
DE,Datteln,51.6667,7.3833
DE,Heppenheim,49.6408,8.6372
DE,Echterdingen,48.6833,9.1667
DE,Pliezhausen,48.55,9.2167
DE,Nottuln,51.9269,7.3534
DE,Apfelst<e4>dt,50.9,10.8833
DE,Iserlohn,51.3743,7.6961
DE,Windischeschenbach,49.7997,12.1589
DE,Eichst<e4>tt,48.8974,11.1716
DE,Peine,52.3233,10.2307
DE,Waldenbuch,48.6385,9.1306
DE,S<e4>chsenheim,48.9584,9.0708
DE,Birkenau,49.5602,8.7054
DE,Lenting,48.8,11.4667
DE,Quakenbr<fc>ck,52.6804,7.9612
DE,Kiedrich,50.0333,8.0833
DE,Ispringen,48.9167,8.6667
DE,Berchtesgaden,47.6333,13.0
DE,Greding,49.06399999999999,11.3313
DE,Bad Urach,48.4973,9.3806
DE,Schwieberdingen,48.8806,9.084
DE,Waldshut-tiengen,47.6167,8.2167
DE,Grasbrunn,48.0833,11.75
DE,Burg,52.2667,11.85
DE,Haiterbach,48.5333,8.65
DE,Denkendorf,48.6833,9.3167
DE,Dieburg,49.9073,8.8433
DE,Aiterhofen,48.8448,12.6245
DE,Lahr,48.35,7.8667
DE,Sauensiek,53.3833,9.6
DE,L<fc>dinghausen,51.7672,7.4409
DE,Adelheidsdorf,52.55,10.05
DE,M<f6>rfelden,49.9753,8.5644
DE,Eningen,48.4833,9.25
DE,Steinhagen,52.0,8.4
DE,Aalen,48.8333,10.1
DE,Neckartenzlingen,48.5929,9.2345
DE,Leck,54.7833,9.0333
DE,Altenmarkt,48.0,12.5333
DE,Sontra,51.0667,9.9333
DE,Kranzberg,48.4,11.6167
DE,Lilienthal,53.1657,8.9293
DE,Buchen,49.52,9.324
DE,L<f6>hne,52.1833,8.7
DE,Trebur,49.9243,8.4092
DE,Metzingen,48.5326,9.2907
DE,Sulzbach-rosenberg,49.4983,11.7517
DE,Nieder-olm,49.9142,8.2133
DE,Gernsheim,49.7585,8.4861
DE,Kandern,47.7146,7.6545
DE,Denklingen,47.9167,10.85
DE,Mei<df>en,51.1649,13.4859
DE,Landscheid,49.9833,6.7667
DE,Bad Bevensen,53.0788,10.5787
DE,Heusenstamm,50.0578,8.8127
DE,Baldham,48.1167,11.7833
DE,Handewitt,54.7645,9.3153
DE,Winsen,52.6793,9.9087
DE,Tostedt,53.3,9.7
DE,Bruehl,50.8312,6.9063
DE,Delbr<fc>ck,51.7802,8.484
DE,Albstadt,48.25,9.0167
DE,Waltersdorf,50.8667,14.65
DE,H<fc>ttlingen,48.9,10.1
DE,Dessau,51.8441,12.2475
DE,Mammendorf,48.2179,11.1376
DE,Elster,51.8333,12.8333
DE,Raunheim,50.0165,8.4589
DE,Winnenden,48.8734,9.3908
DE,Luedenscheid,51.2269,7.6129999999999995
DE,M<fc>hlheim,50.1078,8.8318
DE,Berg,47.9667,11.35
DE,R<f6>thenbach,49.4763,11.2591
DE,Lichtenau,51.6119,8.9256
DE,Ernst,50.15,7.2333
DE,Gr<fc>nberg,50.6193,8.9295
DE,Rheinau,48.6659,7.9427
DE,Wendelstein,49.3491,11.1436
DE,Georgsmarienh<fc>tte,52.2055,8.0554
DE,Bickenbach,49.7456,8.6099
DE,Ennigerloh,51.849,8.0289
DE,Seligenstadt,50.0513,8.96
DE,Harrislee,54.8,9.3833
DE,Sindelfingen,48.7094,8.9988
DE,Ochsenhausen,48.0667,9.9833
DE,Wiesentheid,49.7859,10.341
DE,Bischofsheim,49.9939,8.3672
DE,Duderstadt,51.5158,10.2385
DE,Beverstedt,53.4333,8.8167
DE,Durchhausen,48.0333,8.6833
DE,Korbach,51.2713,8.8738
DE,Hanau,50.1139,8.9107
DE,Willst<e4>tt,48.5333,7.8833
DE,Neukirch,51.1,14.3167
DE,Grafenau,48.7083,8.9183
DE,Freudenstadt,48.4648,8.4183
DE,Senden,48.3284,10.0389
DE,Aichach,48.4553,11.1359
DE,T<f6>nning,54.3167,8.95
DE,M<fc>llheim,47.8,7.6333
DE,Kuchen,48.6361,9.7953
DE,Oberkirch,48.533,8.0639
DE,Sandesneben,53.6833,10.5
DE,Ha<df>loch,49.3597,8.257
DE,Schramberg,48.2333,8.3833
DE,Laupheim,48.2222,9.8773
DE,Ludwigslust,53.3167,11.5
DE,Eislingen,48.6944,9.7009
DE,Essenbach,48.6134,12.2188
DE,Oberessendorf,47.9833,9.7833
DE,Holzgerlingen,48.6333,9.0167
DE,Deizisau,48.7142,9.378
DE,Lorch,48.7955,9.7034
DE,Leingarten,49.1474,9.1089
DE,Iphofen,49.6975,10.2585
DE,R<f6>dinghausen,52.25,8.4833
DE,Stelle,53.3833,10.1167
DE,Grefrath,51.3451,6.35
DE,Gauting,48.0664,11.3834
DE,Steinfurt,52.1386,7.3639
DE,Bad D<fc>rkheim,49.4563,8.0814
DE,Mehring,49.7901,6.8296
DE,Raisdorf,54.286,10.2212
DE,Hoisdorf,53.65,10.3167
DE,Meschede,51.3233,8.3015
DE,Gro<df>enkneten,52.9204,8.2237
DE,Wertheim,49.7539,9.5154
DE,Langenbach,48.4342,11.8432
DE,Raesfeld,51.7667,6.85
DE,Witzenhausen,51.3334,9.857999999999999
DE,Nagel,49.9833,11.9167
DE,Bruck,49.25,12.3
DE,Rochlitz,51.0167,12.9333
DE,Bayerisch Gmain,47.7167,12.9
DE,Dinkelsb<fc>hl,49.0667,10.3256
DE,Steinheim,51.85,9.1
DE,Marienheide,51.0828,7.5351
DE,Hermaringen,48.6,10.2667
DE,Waldstetten,48.7667,9.8167
DE,Gunzenhausen,49.128,10.7704
DE,Umkirch,48.0333,7.7667
DE,Gundelfingen,48.05,7.8667
DE,Oyten,53.0538,9.0297
DE,Heinsberg,51.0663,6.1055
DE,Philippsburg,49.2189,8.4405
DE,Feuchtwangen,49.1678,10.3312
DE,Artern,51.3667,11.3
DE,Pfeffenhausen,48.6667,11.9667
DE,Stetten,48.1167,9.0833
DE,Pracht,50.75,7.65
DE,Hoya,52.8442,9.1561
DE,Kirchlengern,52.2,8.6333
DE,Alfdorf,48.85,9.7167
DE,Trierweiler,49.7667,6.5667
DE,Kirchzarten,47.9667,7.95
DE,H<fc>nxe,51.65,6.7833
DE,Kerpen,50.8748,6.7435
DE,Freudenberg,50.8935,7.8857
DE,Sa<df>nitz,54.5127,13.62
DE,Schwalbach,49.3036,6.8474
DE,Herrenberg,48.589,8.8778
DE,Eichenzell,50.4833,9.7
DE,Tornesch,53.7,9.7167
DE,Wettenberg,50.6167,8.65
DE,Weyhausen,52.4667,10.7167
DE,Vilsbiburg,48.4475,12.3475
DE,Essingen,48.8208,10.0293
DE,W<fc>stenrot,49.0808,9.4606
DE,Halstenbek,53.6334,9.8372
DE,Obernburg,49.84,9.1414
DE,Krailling,48.1,11.4
DE,Sulingen,52.6804,8.8111
DE,Torgelow,53.6,13.9833
DE,Quirnbach,49.4667,7.4167
DE,Bad Toelz,47.7547,11.5678
DE,Schee<df>el,53.1638,9.4767
DE,<dc>berlingen,47.7683,9.1716
DE,Schopfheim,47.653,7.8277
DE,Piding,47.7627,12.9002
DE,Ingelfingen,49.3006,9.655
DE,Bad Bocklet,50.2667,10.0833
DE,Versmold,52.0406,8.1435
DE,Naumburg,51.15,11.8167
DE,Stockach,47.85,9.0167
DE,Holle,52.0833,10.15
DE,Obrigheim,49.5922,8.2044
DE,K<fc>hlungsborn,54.15,11.75
DE,Stadtallendorf,50.8271,9.0152
DE,Steinh<f6>ring,48.0833,12.0333
DE,Kleinheubach,49.7228,9.2147
DE,Schollbrunn,49.835,9.4639
DE,Waldbr<f6>l,50.8833,7.6167
DE,Lauchringen,47.6167,8.3
DE,Heuchelheim,50.5833,8.6333
DE,Ainring,47.8054,12.9567
DE,Rodewisch,50.531000000000006,12.4189
DE,Anr<f6>chte,51.5667,8.3333
DE,Kamp-lintfort,51.5,6.5333
DE,Liebenau,51.4833,9.2833
DE,Roth,49.2597,11.1457
DE,Brake,53.3333,8.4833
DE,H<fc>ckeswagen,51.1407,7.3502
DE,Heltersberg,49.3167,7.7167
DE,Schwarzenbek,53.5833,10.4667
DE,Hirschau,49.5416,11.9401
DE,Schwendi,48.1833,9.9667
DE,Gr<f6>benzell,48.1908,11.3755
DE,Verl,51.8736,8.5008
DE,Butzbach,50.4262,8.6639
DE,Hallstadt,49.9333,10.8833
DE,Hergensweiler,47.6137,9.7708
DE,Herford,52.1005,8.6723
DE,Amorbach,49.6431,9.2273
DE,Bad Bergzabern,49.1035,7.9608
DE,<dc>bersee,47.8176,12.4832
DE,Kelheim,48.909,11.8759
DE,Bad Reichenhall,47.7242,12.879000000000001
DE,R<f6>ttingen,49.5103,9.9711
DE,Rehburg-loccum,52.4508,9.2079
DE,Nortorf,54.1667,9.8833
DE,Dietenhofen,49.4,10.6833
DE,Bebra,50.9702,9.8008
DE,Meisenheim,49.7167,7.6667
DE,Holzheim,48.5167,10.5333
DE,Euskirchen,50.6611,6.7939
DE,Schlitz,50.6759,9.5593
DE,Oberstenfeld,49.0261,9.3208
DE,Bechhofen,49.1637,10.5549
DE,Gatersleben,51.8167,11.2833
DE,Leipheim,48.4507,10.2152
DE,Meersburg,47.6667,9.3167
DE,Neckarwestheim,49.0469,9.19
DE,Schwarzenberg,50.5667,12.8
DE,Altom<fc>nster,48.3859,11.2535
DE,Heiligenstadt,51.3833,10.1333
DE,Bovenden,51.5883,9.9263
DE,K<fc>nzell,50.55,9.7167
DE,Uehlfeld,49.6667,10.7333
DE,Heringen,50.8833,9.9873
DE,Wildeshausen,52.8965,8.4275
DE,Bad Camberg,50.3047,8.2633
DE,Benningen,48.95,9.25
DE,Maisach,48.2163,11.2631
DE,Tamm,48.9204,9.1287
DE,Melsungen,51.1277,9.541
DE,Oberthal,49.5167,7.1
DE,Saarburg,49.6167,6.4833
DE,Karlsdorf-neuthard,49.1351,8.5308
DE,Kellinghusen,53.9167,9.6833
DE,Westeregeln,51.9833,11.4167
DE,Bad Salzuflen,52.0613,8.7341
DE,Nierstein,49.8753,8.3467
DE,H<fc>nfeld,50.6667,9.7667
DE,Neuhof,50.4449,9.6076
DE,Bad Laer,52.1,8.0833
DE,D<f6>bern,51.6167,14.6
DE,Bad Mergentheim,49.4763,9.7727
DE,Gehrden,52.31100000000001,9.6051
DE,Pl<f6>n,54.1667,10.4167
DE,G<fc>strow,53.8046,12.1919
DE,Lauchhammer,51.5,13.7667
DE,Gardelegen,52.5333,11.3667
DE,Schwalmtal,51.2167,6.2667
DE,Wolnzach,48.6,11.6167
DE,Burgoberbach,49.2333,10.5833
DE,Eslohe,51.2673,8.2351
DE,Pr<fc>m,50.2167,6.4167
DE,Velten,52.6833,13.1833
DE,Bassum,52.8749,8.7416
DE,Forst,51.7302,14.597999999999999
DE,Kleinwallstadt,49.8719,9.1678
DE,Nagold,48.5417,8.7201
DE,Eigeltingen,47.8667,8.9
DE,Hartmannsdorf,50.9,12.8
DE,Friesenhagen,50.9,7.8
DE,Pocking,47.9667,11.3
DE,L<fc>tjenburg,54.3,10.6
DE,Tittling,48.725,13.4
DE,B<f6>nningstedt,53.672,9.9029
DE,Gaimersheim,48.8251,11.3669
DE,B<fc>delsdorf,54.3167,9.6833
DE,Riedlingen,48.15,9.45
DE,Birkenfeld,48.8667,8.6333
DE,Gnoien,53.9667,12.7167
DE,Rutesheim,48.8069,8.9524
DE,Wagh<e4>usel,49.2458,8.5349
DE,Kappeln,54.6333,9.9167
DE,Freisen,49.55,7.25
DE,Ottweiler,49.4048,7.1658
DE,Bad S<e4>ckingen,47.5539,7.9343
DE,Gladbeck,51.5713,6.9827
DE,Werne,51.6658,7.6456
DE,Unterschneidheim,48.9333,10.3667
DE,Gomaringen,48.4531,9.0994
DE,Bergholz-rehbr<fc>cke,52.35,13.1
DE,Zetel,53.4022,7.9645
DE,Morbach,49.8167,7.1167
DE,Ginsheim-gustavsburg,49.9858,8.3425
DE,Wunsiedel,50.0374,11.9994
DE,Oschersleben,52.0667,11.25
DE,Clausen,49.2667,7.6833
DE,Teterow,53.7833,12.5667
DE,Borgentreich,51.5707,9.2402
DE,Echzell,50.4,8.9
DE,Kirchzell,49.6189,9.1778
DE,Burgst<e4>dt,50.9167,12.8167
DE,Illingen,49.3667,7.05
DE,Aspach,48.9667,9.4
DE,Garding,54.3333,8.7833
DE,Palling,48.0,12.6333
DE,Rheine,52.2868,7.4437
DE,Kamenz,51.2669,14.1115
DE,Lorsch,49.6531,8.5581
DE,Oedheim,49.2403,9.2533
DE,Wei<df>enfels,51.2167,11.9833
DE,Langenberg,51.7797,8.3207
DE,Durlangen,48.85,9.8
DE,B<fc>ckeburg,52.2845,9.0495
DE,M<f6>mbris,50.0818,9.157
DE,Waldbrunn,50.5167,8.1167
DE,Geithain,51.05,12.7167
DE,Hoyerswerda,51.4333,14.25
DE,Weilerbach,49.5,7.6167
DE,Ribnitz-damgarten,54.25,12.45
DE,Gronau,52.2012,7.0409
DE,Willebadessen,51.6333,9.0333
DE,Wolfhagen,51.3272,9.1709
DE,Taucha,51.3751,12.4803
DE,Bischofswerda,51.1377,14.1953
DE,Schweitenkirchen,48.5112,11.5817
DE,Schermbeck,51.6833,6.8667
DE,Wolgast,54.0472,13.7527
DE,Urmitz,50.4167,7.5167
DE,Belzig,52.1333,12.6
DE,R<fc>lzheim,49.1557,8.283
DE,Elsterwerda,51.4768,13.5022
DE,Neuler,48.9248,10.0645
DE,Blomberg,51.9678,9.0473
DE,Moritzburg,51.1667,13.6833
DE,Owen,48.5833,9.45
DE,Unterstadion,48.2,9.7
DE,Telgte,51.9862,7.7815
DE,Zossen,52.1833,13.3333
DE,Immenstadt,47.5667,10.2167
DE,Demmin,53.9025,13.0354
DE,Waldgirmes,50.5833,8.55
DE,Grimmen,54.1072,13.0599
DE,Zell,48.35,8.0667
DE,Pfarrkirchen,48.4333,12.9333
DE,Bad W<f6>rishofen,48.0077,10.5968
DE,Nentershausen,51.0167,9.9333
DE,Osterburg,52.7333,11.7167
DE,Lenggries,47.6833,11.5667
DE,Ruhstorf,48.4333,13.3333
DE,Steinbach,50.1667,8.5667
DE,S<f6>mmerda,51.15,11.1
DE,Wissen,50.7833,7.75
DE,Barnstorf,52.7139,8.5128
DE,Ober-m<f6>rlen,50.3646,8.6644
DE,Waldems,50.25,8.3333
DE,Suderburg,52.9,10.4667
DE,Waldershof,49.9833,12.0667
DE,Brakel,51.7167,9.1833
DE,Bempflingen,48.5667,9.2667
DE,Schm<f6>lln,50.9,12.3667
DE,Erndtebr<fc>ck,50.9833,8.2667
DE,Bergen,54.4167,13.4333
DE,Dippoldiswalde,50.8833,13.6667
DE,Geisenheim,49.9833,7.9667
DE,Niederviehbach,48.6167,12.3833
DE,Bremerv<f6>rde,53.5471,9.0657
DE,Hartha,51.1,12.9667
DE,Lennestadt,51.1198,8.0547
DE,Emmerich,51.8365,6.2594
DE,Tittmoning,48.0523,12.7734
DE,Stolberg,50.7318,6.2104
DE,Ki<df>legg,47.7833,9.8833
DE,Leinefelde,51.4,10.3333
DE,Heidenau,50.95,13.8667
DE,Eisenbach,47.9667,8.2667
DE,Steinfeld,52.5864,8.2157
DE,Leopoldshafen,49.0953,8.3906
DE,Clausthal-zellerfeld,51.8,10.3333
DE,Teltow,52.3976,13.2523
DE,N<fc>nchritz,51.2733,13.4167
DE,Hausach,48.2837,8.1541
DE,Wildau,52.3169,13.6152
DE,Bissendorf,52.2333,8.1667
DE,Zwenkau,51.2172,12.3144
DE,Z<fc>lpich,50.7,6.65
DE,Schkeuditz,51.3937,12.1897
DE,Tauberbischofsheim,49.6229,9.6658
DE,Nohfelden,49.5759,7.0808
DE,Daun,50.2,6.8333
DE,Eppendorf,50.7999,13.2501
DE,Ladenburg,49.475,8.6069
DE,Luckau,51.85,13.7167
DE,M<fc>cheln,51.3,11.8
DE,Untergruppenbach,49.0914,9.2739
DE,Betzenstein,49.6833,11.4167
DE,Krumbach,48.25,10.3667
DE,Gillenfeld,50.1167,6.9
DE,Glonn,47.95,11.9
DE,Wardenburg,53.0622,8.1979
DE,Neckartailfingen,48.6167,9.2667
DE,Muensingen,48.413000000000004,9.4913
DE,Sch<f6>ppenstedt,52.1333,10.7833
DE,Boizenburg,53.35,10.8667
DE,Schliengen,47.75,7.5833
DE,Neckarbischofsheim,49.2953,8.9633
DE,Oberasbach,49.4333,10.95
DE,Gernsbach,48.7587,8.3375
DE,Zinnowitz,54.0667,13.9
DE,Luckenwalde,52.0887,13.1638
DE,Dornum,53.6555,7.4302
DE,Bodenmais,49.0635,13.1044
DE,Vaihingen,48.9333,8.9667
DE,Siek,53.6333,10.3
DE,Bruckberg,48.5158,11.9954
DE,Isny,47.6884,10.041
DE,Geilenkirchen,50.9716,6.1032
DE,Aschersleben,51.7778,11.4889
DE,Marienberg,50.6132,13.1883
DE,Beeskow,52.1593,14.2411
DE,Selm,51.7188,7.4831
DE,B<fc>tzow,53.8167,11.8833
DE,Baesweiler,50.9061,6.1874
DE,Bad Klosterlausnitz,50.9167,11.8667
DE,Weinb<f6>hla,51.144,13.5707
DE,Trappenkamp,54.05,10.1667
DE,K<fc>ps,50.2,11.2833
DE,Eilenburg,51.4667,12.6167
DE,Schalksm<fc>hle,51.2389,7.5549
DE,Sengenthal,49.2333,11.4667
DE,Parsberg,49.15,11.75
DE,Kressbronn,47.6,9.6
